Date,Airport,Departure Punctuality %,Arrival Punctuality %,Avg Departure Schedule Delay,Avg Arrival Schedule Delay,Avg Departure - Arrival Schedule Delay,Operated Schedules %,Country,Month,Weekday,Is_Weekend,Season,Airport_Size,Temperature,Precipitation,WindSpeed,Delayed
2025-11-22,Nice,79.63,82.24,14.64814815,12.31152648,2.336621668,83.46,France,11,5,1,Autumn,Medium,7.2,0.0,15.6,0
2022-08-16,Nice,53.05,65.15,25.86885759,18.71826599,7.150591597,91.02,France,8,1,0,Summer,Medium,24.9,0.3,13.0,1
2024-04-07,Paris Orly,75.83,89.21,11.58006042,5.663121693,5.91693873,94.59,France,4,6,1,Spring,Medium,15.5,6.5,17.1,0
2024-07-04,Nice,59.85,70.42,18.01028501,12.33016432,5.680120687,88.5,France,7,3,0,Summer,Medium,22.6,0.0,18.5,1
2023-05-06,Paris Orly,51.23,69.47,20.46315789,13.47327485,6.989883041,95.36,France,5,5,1,Spring,Medium,15.8,1.0,12.6,1
2025-09-06,Paris Charles de Gaulle,62.18,70.62,17.02269289,14.0384359,2.984256992,96.67,France,9,5,1,Autumn,Large,17.1,0.0,17.8,1
2024-09-06,Paris Charles de Gaulle,54.24,68.32,22.94444444,15.9946016,6.949842841,96.64,France,9,4,0,Autumn,Large,16.6,0.0,9.7,1
2024-02-04,Nice,83.94,87.5,7.948905109,5.072671569,2.876233541,93.88,France,2,6,1,Winter,Medium,10.1,0.0,6.0,0
2024-11-11,Paris Orly,81.98,88.07,8.5,6.414220183,2.085779817,93.67,France,11,0,0,Autumn,Medium,8.5,0.6,19.1,0
2023-11-09,Nice,79.02,85.03,12.88811189,7.107369615,5.780742274,91.57,France,11,3,0,Autumn,Medium,10.6,5.6,15.1,0
2024-10-22,Nice,72.77,81.82,12.30366492,9.342869875,2.960795046,91.9,France,10,1,0,Autumn,Medium,18.9,0.0,15.1,0
2024-03-05,Nice,86.99,86.36,8.634146341,7.810909091,0.823237251,91.97,France,3,1,0,Spring,Medium,11.3,0.0,24.1,0
2024-07-14,Paris Charles de Gaulle,45.49,60.27,29.62776957,21.4374752,8.190294373,95.94,France,7,6,1,Summer,Large,17.1,0.0,10.1,1
2024-01-18,Paris Orly,36.46,67.02,32.4375,20.98298429,11.45451571,95.57,France,1,3,0,Winter,Medium,0.1,8.1,23.2,1
2022-09-10,Paris Orly,67.14,74.91,16.28268551,13.51354535,2.769140165,97.59,France,9,5,1,Autumn,Medium,16.2,1.5,20.6,1
2025-06-12,Nice,50.82,72.09,25.2704918,14.51511628,10.75537552,92.51,France,6,3,0,Summer,Medium,23.6,0.0,7.2,1
2023-05-18,Paris Charles de Gaulle,62.27,75.86,17.07208589,11.54161475,5.530471144,95.67,France,5,3,0,Spring,Large,11.3,0.0,18.8,1
2022-06-07,Nice,59.61,76.53,19.49655172,10.85416667,8.642385057,90.76,France,6,1,0,Summer,Medium,23.8,0.1,22.0,1
2022-08-17,Nice,34.47,48.77,43.24271845,30.60779967,12.63491878,84.5,France,8,2,0,Summer,Medium,24.4,6.0,17.8,1
2022-09-12,Nice,62.56,78.57,18.69668246,10.20578231,8.490900152,88.71,France,9,0,0,Autumn,Medium,23.2,0.0,13.2,1
2023-06-29,Paris Orly,56.83,75.81,21.04592593,13.73768817,7.308237754,95.5,France,6,3,0,Summer,Medium,21.3,1.5,18.9,1
2022-07-24,Paris Charles de Gaulle,43.99,66.05,25.53544756,17.16815878,8.367288773,97.48,France,7,6,1,Summer,Large,23.2,0.0,12.3,1
2023-03-16,Paris Orly,72.18,85.89,14.13306452,7.216666667,6.916397849,87.5,France,3,3,0,Spring,Medium,9.5,0.0,18.3,0
2022-04-29,Paris Orly,66.04,80.12,16.03738318,10.26475155,5.772631625,98.18,France,4,4,0,Spring,Medium,13.7,1.9,18.8,1
2022-01-13,Nice,93.06,84.62,4.319444444,6.386752137,-2.067307692,85.87,France,1,3,0,Winter,Medium,7.5,0.0,13.2,0
2023-03-26,Paris Orly,45.3,53.11,32.50276243,26.35423729,6.148525143,65.59,France,3,6,1,Spring,Medium,9.3,7.5,33.6,1
2024-05-06,Paris Orly,60.42,80.0,16.6547619,9.7525,6.902261905,95.74,France,5,0,0,Spring,Medium,13.4,1.8,18.6,1
2024-02-27,Paris Charles de Gaulle,74.66,87.41,12.7537069,6.988636364,5.765070533,94.81,France,2,1,0,Winter,Large,5.7,0.0,28.9,0
2022-08-10,Paris Orly,60.2,77.21,19.52842809,10.62670068,8.901727413,97.11,France,8,2,0,Summer,Medium,25.8,0.0,17.6,1
2022-04-06,Paris Orly,84.82,87.72,5.653050595,6.897660819,-1.244610223,94.92,France,4,2,0,Spring,Medium,9.4,1.0,29.4,0
2025-11-16,Paris Orly,60.9,74.57,17.25259516,13.91380298,3.338792177,95.08,France,11,6,1,Autumn,Medium,9.6,0.2,13.5,1
2024-10-29,Nice,81.02,83.94,8.788321168,8.065693431,0.722627737,87.97,France,10,1,0,Autumn,Medium,17.1,0.0,11.5,0
2022-04-24,Paris Orly,53.44,69.64,19.00054645,13.72563256,5.274913885,97.83,France,4,6,1,Spring,Medium,13.4,0.1,13.6,1
2024-04-22,Nice,50.0,66.34,35.74583333,18.70651815,17.03931518,91.18,France,4,0,0,Spring,Medium,10.0,8.1,16.7,1
2022-04-01,Nice,48.81,48.57,31.76656746,28.6107619,3.155805556,87.32,France,4,4,0,Spring,Medium,11.4,0.0,31.6,1
2026-03-30,Paris Orly,68.33,64.36,15.76868327,17.26521212,-1.496528847,89.91,France,3,0,0,Spring,Medium,9.7,0.1,21.7,1
2025-02-12,Paris Orly,73.68,89.02,14.43663968,8.920121951,5.516517725,94.3,France,2,2,0,Winter,Medium,3.8,0.2,7.8,0
2024-12-10,Nice,80.0,84.55,11.81538462,8.372493225,3.44289139,88.0,France,12,1,0,Winter,Medium,7.8,0.0,12.2,0
2025-10-08,Paris Charles de Gaulle,50.54,61.43,23.54535477,18.79385163,4.751503147,93.5,France,10,2,0,Autumn,Large,12.3,0.0,9.4,1
2025-08-15,Nice,52.16,71.38,23.0971223,13.61095406,9.486168239,83.86,France,8,4,0,Summer,Medium,30.1,0.0,12.3,1
2022-01-27,Nice,80.0,85.54,15.55294118,6.253012048,9.299929128,83.93,France,1,3,0,Winter,Medium,7.5,0.0,9.7,1
2025-10-25,Paris Charles de Gaulle,41.04,52.06,30.49056604,25.37563291,5.114933126,96.42,France,10,5,1,Autumn,Large,10.0,1.8,24.9,1
2023-09-21,Paris Orly,61.96,75.78,20.12269939,14.38126294,5.741436447,97.05,France,9,3,0,Autumn,Medium,17.1,23.4,24.2,1
2026-01-16,Paris Orly,83.27,91.24,9.745454545,3.691484185,6.053970361,94.18,France,1,4,0,Winter,Medium,9.2,2.1,22.3,0
2024-06-14,Paris Orly,53.16,70.14,23.8591954,14.53,9.329195402,95.65,France,6,4,0,Summer,Medium,16.9,3.2,25.8,1
2023-04-13,Paris Orly,24.91,33.7,38.3202847,33.32614734,4.994137355,92.48,France,4,3,0,Spring,Medium,8.1,4.2,28.2,1
2025-09-14,Paris Charles de Gaulle,58.94,73.74,20.59822747,13.83564885,6.762578619,96.87,France,9,6,1,Autumn,Large,15.5,0.8,22.4,1
2022-07-03,Paris Orly,50.93,66.14,26.7345679,21.70815047,5.026417431,96.19,France,7,6,1,Summer,Medium,18.1,0.0,17.6,1
2022-09-26,Paris Charles de Gaulle,59.42,73.46,18.2028754,13.54894822,4.653927179,97.4,France,9,0,0,Autumn,Large,11.6,8.6,30.3,1
2024-10-07,Nice,72.65,77.97,14.26122449,11.13274596,3.128478528,91.21,France,10,0,0,Autumn,Medium,18.0,5.9,12.2,0
2023-11-15,Nice,88.32,88.32,7.773722628,6.378832117,1.394890511,87.42,France,11,2,0,Autumn,Medium,17.2,0.0,19.3,0
2025-01-07,Paris Charles de Gaulle,60.84,67.97,19.00042502,17.90622776,1.094197257,92.59,France,1,1,0,Winter,Large,4.6,0.4,26.8,1
2025-04-02,Paris Orly,82.11,89.51,9.294736842,4.892307692,4.40242915,95.99,France,4,2,0,Spring,Medium,11.1,0.0,18.0,0
2023-06-29,Nice,42.36,49.6,30.48537118,26.5561828,3.929188383,88.53,France,6,3,0,Summer,Medium,24.6,15.8,14.8,1
2022-09-30,Paris Orly,51.07,57.96,27.37308869,23.41236236,3.960726323,98.82,France,9,4,0,Autumn,Medium,11.4,0.4,21.9,1
2025-03-14,Nice,77.32,86.53,10.28350515,9.005872193,1.277632961,95.17,France,3,4,0,Spring,Medium,10.6,10.9,13.3,0
2023-08-29,Nice,55.65,62.45,25.58995816,21.14395924,4.445998916,85.03,France,8,1,0,Summer,Medium,20.9,0.0,12.5,1
2025-04-03,Paris Charles de Gaulle,70.35,80.54,14.71205245,12.4901458,2.221906644,93.76,France,4,3,0,Spring,Large,13.1,0.0,17.7,0
2024-08-03,Paris Orly,56.73,72.08,19.26282051,14.13782468,5.124995837,95.12,France,8,5,1,Summer,Medium,19.9,1.1,14.3,1
2024-09-04,Paris Charles de Gaulle,60.14,75.74,20.97304965,13.53659574,7.436453901,95.7,France,9,2,0,Autumn,Large,18.0,0.8,13.0,1
2023-05-02,Nice,63.39,72.94,17.28961749,15.08911765,2.200499839,88.73,France,5,1,0,Spring,Medium,16.6,0.0,14.2,1
2023-09-26,Nice,76.3,80.43,15.47393365,10.24268116,5.23125249,87.98,France,9,1,0,Autumn,Medium,20.8,0.0,13.5,1
2024-04-22,Paris Orly,50.75,68.36,25.54029851,17.29706468,8.243233831,93.89,France,4,0,0,Spring,Medium,6.3,0.6,18.7,1
2025-11-27,Nice,79.31,77.56,11.35172414,10.66014957,0.691574565,89.22,France,11,3,0,Autumn,Medium,8.2,0.0,18.0,0
2025-01-31,Nice,80.14,78.91,10.78014184,12.31292517,-1.532783326,83.71,France,1,4,0,Winter,Medium,10.3,4.2,12.8,0
2024-02-04,Paris Charles de Gaulle,69.65,82.05,16.36252546,9.263709116,7.098816342,96.87,France,2,6,1,Winter,Large,9.3,0.0,20.7,1
2025-01-20,Nice,80.27,81.29,11.59183673,11.02757794,0.564258797,89.88,France,1,0,0,Winter,Medium,8.5,7.8,15.2,0
2023-06-30,Paris Charles de Gaulle,34.71,65.81,31.05993884,18.3564508,12.70348803,95.65,France,6,4,0,Summer,Large,18.8,0.1,20.0,1
2025-11-20,Nice,78.79,83.09,9.325757576,8.748529412,0.577228164,87.5,France,11,3,0,Autumn,Medium,9.0,2.5,15.4,0
2023-06-23,Nice,37.68,57.09,30.69202899,23.03414072,7.65788827,87.54,France,6,4,0,Summer,Medium,25.2,0.0,11.1,1
2024-05-29,Paris Charles de Gaulle,66.21,83.33,16.73152338,9.658585859,7.07293752,96.26,France,5,2,0,Spring,Large,14.7,12.1,24.0,1
2024-12-11,Nice,89.71,90.0,9.514705882,6.443974359,3.070731523,90.2,France,12,2,0,Winter,Medium,8.4,0.0,12.9,0
2022-03-11,Nice,74.13,79.05,12.28671329,10.93310811,1.353605179,85.71,France,3,4,0,Spring,Medium,11.5,0.0,24.6,0
2023-09-17,Nice,52.43,61.42,27.29213483,20.72185039,6.570284438,85.54,France,9,6,1,Autumn,Medium,23.1,0.0,25.2,1
2026-04-02,Paris Orly,70.14,76.95,18.00694444,13.76406619,4.242878251,92.5,France,4,3,0,Spring,Medium,9.6,0.9,12.5,1
2025-08-07,Paris Charles de Gaulle,51.38,77.7,25.41322314,13.49916898,11.91405417,95.47,France,8,3,0,Summer,Large,20.2,0.0,9.7,1
2023-12-23,Paris Orly,49.64,64.86,25.4270073,20.93490338,4.492103918,96.62,France,12,5,1,Winter,Medium,9.5,0.6,22.4,1
2023-04-11,Nice,64.29,76.44,16.62087912,10.44272031,6.178158814,88.84,France,4,1,0,Spring,Medium,13.9,0.0,21.1,1
2022-02-04,Paris Orly,88.63,96.17,6.056872038,2.944417863,3.112454175,95.54,France,2,4,0,Winter,Medium,6.9,0.7,28.1,0
2022-08-20,Paris Charles de Gaulle,58.88,71.74,20.25,14.94793757,5.30206243,97.62,France,8,5,1,Summer,Large,18.2,0.0,14.0,1
2025-10-03,Nice,56.2,71.6,22.46694215,13.64005487,8.826887279,86.83,France,10,4,0,Autumn,Medium,17.6,0.0,11.7,1
2024-11-21,Nice,65.69,61.94,23.63442822,34.88880597,-11.25437775,90.32,France,11,3,0,Autumn,Medium,9.0,3.7,29.5,1
2022-04-20,Nice,82.28,86.16,9.740506329,7.435534591,2.304971738,91.06,France,4,2,0,Spring,Medium,14.7,1.9,25.1,0
2024-12-30,Paris Charles de Gaulle,57.8,73.1,24.33135215,17.73391813,6.597434026,95.96,France,12,0,0,Winter,Large,3.0,0.0,9.8,1
2022-12-21,Nice,61.76,70.99,21.04411765,16.15852417,4.885593474,92.16,France,12,2,0,Winter,Medium,12.1,3.7,10.2,1
2026-04-17,Paris Orly,69.83,86.53,14.86206897,7.747468959,7.114600007,96.43,France,4,4,0,Spring,Medium,14.2,0.0,6.1,0
2023-06-18,Nice,37.65,56.38,44.81176471,31.32695473,13.48480997,86.04,France,6,6,1,Summer,Medium,22.8,0.0,12.8,1
2026-03-08,Paris Charles de Gaulle,65.12,77.34,19.05980066,12.43015332,6.629647342,94.7,France,3,6,1,Spring,Large,10.1,0.0,8.0,1
2024-03-17,Paris Charles de Gaulle,72.62,83.42,11.95667244,9.486684303,2.46998814,96.66,France,3,6,1,Spring,Large,10.5,7.0,18.4,0
2024-10-18,Paris Orly,64.33,71.04,18.92682927,13.7058435,5.220985772,95.39,France,10,4,0,Autumn,Medium,14.4,5.5,19.4,1
2026-01-09,Paris Charles de Gaulle,27.41,38.39,47.09813875,43.30573008,3.792408672,90.53,France,1,4,0,Winter,Large,5.4,7.2,39.2,1
2023-08-26,Nice,41.98,57.39,33.02880658,24.25311594,8.775690642,87.88,France,8,5,1,Summer,Medium,27.1,0.4,18.9,1
2023-08-01,Nice,48.02,60.98,28.55952381,19.80031566,8.759208153,84.01,France,8,1,0,Summer,Medium,26.0,0.0,23.6,1
2023-05-13,Nice,45.81,63.83,26.32662942,18.19698582,8.129643607,92.54,France,5,5,1,Spring,Medium,15.5,4.8,19.1,1
2025-05-19,Paris Charles de Gaulle,57.59,74.61,17.71489362,11.86590585,5.848987768,95.61,France,5,0,0,Spring,Large,14.5,0.0,12.8,1
2022-06-27,Nice,33.33,62.4,35.61194444,20.20433884,15.4076056,82.43,France,6,0,0,Summer,Medium,26.4,0.0,25.1,1
2025-01-15,Paris Charles de Gaulle,57.53,71.43,20.62068966,15.42003711,5.200652549,94.39,France,1,2,0,Winter,Large,2.2,0.1,9.8,1
2023-03-24,Paris Orly,44.65,57.34,30.56744186,21.57247706,8.994964796,74.23,France,3,4,0,Spring,Medium,12.4,2.5,33.7,1
2024-09-18,Paris Orly,75.42,81.29,11.61868687,11.21360544,0.405081427,94.3,France,9,2,0,Autumn,Medium,18.2,0.2,26.3,0
2025-08-09,Paris Charles de Gaulle,55.64,76.22,22.8768546,13.32090955,9.555945047,96.74,France,8,5,1,Summer,Large,21.0,0.0,15.6,1
2023-04-17,Nice,52.97,74.88,22.60730594,12.89130435,9.716001588,92.15,France,4,0,0,Spring,Medium,15.2,1.1,16.2,1
2025-11-21,Nice,71.97,71.07,11.75796178,11.38867925,0.369282538,91.95,France,11,4,0,Autumn,Medium,4.8,7.3,20.0,0
2025-02-19,Paris Charles de Gaulle,68.23,80.85,14.88709677,10.00090016,4.886196611,95.43,France,2,2,0,Winter,Large,4.7,0.0,14.5,0
2025-02-21,Paris Orly,75.92,85.9,10.72909699,6.339180328,4.389916662,95.56,France,2,4,0,Winter,Medium,12.2,0.0,14.6,0
2026-03-23,Paris Charles de Gaulle,73.09,86.35,13.28503185,9.763522495,3.521509352,95.75,France,3,0,0,Spring,Large,9.3,0.0,13.4,0
2022-05-25,Paris Charles de Gaulle,57.91,76.87,19.80587276,11.24148641,8.564386345,97.8,France,5,2,0,Spring,Large,13.9,0.0,21.4,1
2024-12-01,Paris Orly,74.7,86.67,11.33201581,7.633137255,3.698878555,94.8,France,12,6,1,Winter,Medium,5.6,0.0,15.4,0
2025-05-29,Nice,48.06,62.88,29.10465116,19.88617424,9.21847692,87.96,France,5,3,0,Spring,Medium,22.8,0.0,15.5,1
2025-04-19,Nice,75.31,86.71,11.75308642,7.573101266,4.179985154,93.26,France,4,5,1,Spring,Medium,13.8,5.1,22.5,0
2022-08-16,Paris Orly,62.84,67.8,18.70608108,16.43564972,2.270431364,98.34,France,8,1,0,Summer,Medium,20.6,23.2,14.1,1
2025-05-02,Paris Charles de Gaulle,64.81,75.34,17.93178295,13.21003986,4.721743085,97.03,France,5,4,0,Spring,Large,20.4,0.0,10.0,1
2024-04-28,Paris Charles de Gaulle,70.14,82.93,17.09175739,10.37836822,6.713389164,96.56,France,4,6,1,Spring,Large,11.8,6.4,30.4,1
2024-06-11,Paris Orly,67.3,79.48,15.25475285,9.291044776,5.963708076,81.71,France,6,1,0,Summer,Medium,12.2,1.2,15.6,1
2024-10-04,Paris Charles de Gaulle,61.3,75.65,18.52409639,12.31596618,6.208130202,97.08,France,10,4,0,Autumn,Large,9.7,0.0,12.3,1
2023-05-18,Paris Orly,71.38,80.26,12.62828947,8.345942982,4.282346491,95.65,France,5,3,0,Spring,Medium,11.8,0.0,19.3,0
2024-11-03,Paris Orly,68.23,80.74,15.34113712,9.979560811,5.361576313,92.62,France,11,6,1,Autumn,Medium,10.1,0.0,9.9,1
2023-12-22,Nice,55.62,62.94,25.77514793,21.03754902,4.737598909,93.48,France,12,4,0,Winter,Medium,10.6,0.0,14.1,1
2026-03-22,Nice,59.66,63.04,20.53409091,19.14565217,1.388438735,85.65,France,3,6,1,Spring,Medium,9.4,11.9,14.0,1
2026-02-14,Paris Charles de Gaulle,62.78,76.58,19.02744425,12.15372653,6.873717728,96.73,France,2,5,1,Winter,Large,2.5,4.1,24.3,1
2024-05-06,Nice,65.8,80.09,17.62337662,9.47918552,8.144191103,90.7,France,5,0,0,Spring,Medium,15.0,1.0,9.2,1
2026-01-23,Nice,74.69,74.23,14.08940329,12.86789366,1.221509632,84.26,France,1,4,0,Winter,Medium,8.8,1.6,12.1,0
2022-11-08,Paris Charles de Gaulle,75.27,85.89,11.73646209,7.483068783,4.253393311,98.06,France,11,1,0,Autumn,Large,12.8,3.3,25.1,0
2024-09-06,Paris Orly,65.16,77.94,17.87252125,12.11599809,5.756523157,93.63,France,9,4,0,Autumn,Medium,16.5,0.0,11.0,1
2024-05-02,Paris Orly,38.46,63.92,45.38811189,28.91202749,16.4760844,86.42,France,5,3,0,Spring,Medium,11.8,8.8,22.0,1
2024-07-15,Nice,31.63,54.02,47.7284345,24.32240086,23.40603365,84.5,France,7,0,0,Summer,Medium,24.2,0.0,8.7,1
2024-05-23,Paris Charles de Gaulle,55.9,73.44,22.26329892,14.5396637,7.723635219,95.01,France,5,3,0,Spring,Large,14.2,4.2,12.9,1
2022-02-13,Nice,85.61,85.71,8.613636364,8.504100529,0.109535835,90.6,France,2,6,1,Winter,Medium,8.6,0.2,10.2,0
2023-11-16,Paris Charles de Gaulle,54.84,71.4,22.24906621,15.38407534,6.864990871,97.05,France,11,3,0,Autumn,Large,7.9,14.6,26.3,1
2023-08-17,Paris Orly,58.41,71.15,24.11111111,15.75614316,8.354967949,97.54,France,8,3,0,Summer,Medium,22.0,1.4,13.8,1
2023-04-24,Nice,62.21,73.83,16.52534562,12.46744548,4.057900139,92.65,France,4,0,0,Spring,Medium,19.7,0.0,19.6,1
2025-07-29,Nice,45.31,68.24,25.5625,14.56836601,10.99413399,84.94,France,7,1,0,Summer,Medium,24.5,0.0,12.4,1
2024-04-08,Paris Orly,63.91,80.42,20.0887574,10.62720079,9.461556605,91.2,France,4,0,0,Spring,Medium,14.6,10.3,19.5,1
2024-05-22,Paris Charles de Gaulle,61.15,77.68,20.55543753,13.55303262,7.002404912,95.53,France,5,2,0,Spring,Large,14.5,1.5,19.9,1
2022-09-27,Paris Orly,81.0,85.57,8.91,8.868852459,0.041147541,97.73,France,9,1,0,Autumn,Medium,11.6,5.5,23.6,0
2023-11-08,Paris Charles de Gaulle,74.53,86.21,12.20195246,7.374109195,4.827843266,96.28,France,11,2,0,Autumn,Large,8.7,1.7,30.6,0
2025-07-18,Paris Orly,62.01,76.69,17.91061453,10.91273408,6.997880443,96.25,France,7,4,0,Summer,Medium,24.9,0.0,11.4,1
2026-04-24,Paris Charles de Gaulle,72.46,82.51,14.51347305,8.972543353,5.540929701,97.95,France,4,4,0,Spring,Large,13.9,0.0,15.0,0
2022-08-29,Paris Orly,72.09,73.19,13.92638037,11.44698795,2.479392416,97.65,France,8,0,0,Summer,Medium,22.6,0.0,18.0,0
2023-03-03,Nice,72.19,84.71,12.11258278,7.734819533,4.377763249,95.24,France,3,4,0,Spring,Medium,9.6,0.0,13.6,0
2023-04-29,Paris Charles de Gaulle,36.73,54.44,29.07402913,21.90120614,7.172822986,96.59,France,4,5,1,Spring,Large,11.6,0.2,14.8,1
2025-09-23,Nice,56.11,63.87,20.40723982,19.10168067,1.305559147,82.61,France,9,1,0,Autumn,Medium,18.8,0.0,12.8,1
2025-09-06,Nice,76.23,83.04,13.42152466,10.23869565,3.182829012,86.26,France,9,5,1,Autumn,Medium,22.7,0.0,10.8,0
2026-03-15,Nice,79.14,82.1,11.01840491,8.019135802,2.999269106,88.17,France,3,6,1,Spring,Medium,12.2,7.5,19.2,0
2024-04-29,Paris Charles de Gaulle,69.67,84.72,14.03003003,8.945108422,5.084921608,95.18,France,4,0,0,Spring,Large,12.0,0.6,15.1,0
2024-01-13,Nice,79.52,79.52,15.06024096,11.05702811,4.003212851,91.49,France,1,5,1,Winter,Medium,7.1,0.0,15.5,1
2022-08-12,Paris Charles de Gaulle,52.06,73.11,22.21126055,14.45731582,7.753944732,98.76,France,8,4,0,Summer,Large,25.7,0.0,16.6,1
2022-04-17,Nice,66.3,84.7,15.14130435,8.240710383,6.900593965,92.23,France,4,6,1,Spring,Medium,16.6,0.0,31.2,1
2023-04-18,Nice,66.67,83.91,15.5862069,8.793773946,6.79243295,92.89,France,4,1,0,Spring,Medium,15.5,0.0,15.5,1
2023-08-20,Nice,48.65,68.84,26.15878378,16.39434932,9.764434469,85.64,France,8,6,1,Summer,Medium,28.7,0.0,10.3,1
2023-09-27,Paris Charles de Gaulle,61.67,78.08,18.02502525,11.16311517,6.861910083,94.89,France,9,2,0,Autumn,Large,17.9,0.0,16.4,1
2024-12-17,Paris Charles de Gaulle,63.19,75.83,16.87045814,12.31363876,4.556819379,94.14,France,12,1,0,Winter,Large,6.5,0.0,14.4,1
2026-01-15,Paris Orly,77.87,85.77,14.20081967,8.006842818,6.193976854,92.51,France,1,3,0,Winter,Medium,10.2,0.5,22.1,0
2024-03-23,Paris Charles de Gaulle,73.13,81.58,15.03473492,11.23311404,3.801620883,97.68,France,3,5,1,Spring,Large,6.9,5.2,27.8,1
2025-11-10,Paris Orly,80.82,83.22,9.510273973,7.969798658,1.540475315,96.07,France,11,0,0,Autumn,Medium,9.3,1.3,16.3,0
2024-05-20,Paris Orly,57.96,70.62,22.02102102,15.95163205,6.069388974,94.92,France,5,0,0,Spring,Medium,15.5,9.6,13.2,1
2025-08-14,Paris Charles de Gaulle,59.03,76.12,20.2916074,13.9056882,6.385919195,94.8,France,8,3,0,Summer,Large,25.0,0.0,15.8,1
2025-12-26,Paris Orly,65.62,86.08,16.93375394,7.752795359,9.180958585,96.96,France,12,4,0,Winter,Medium,-0.4,0.0,10.2,1
2022-02-27,Paris Charles de Gaulle,66.45,82.67,14.60706402,8.420037037,6.187026981,95.61,France,2,6,1,Winter,Large,3.6,0.0,19.7,0
2025-02-01,Paris Orly,63.08,82.33,16.17757009,9.51627907,6.661291024,94.27,France,2,5,1,Winter,Medium,2.4,0.0,8.9,1
2022-11-19,Nice,82.35,82.52,10.19607843,9.937055016,0.259023415,91.6,France,11,5,1,Autumn,Medium,13.3,0.0,20.9,0
2024-08-19,Paris Orly,57.19,71.17,21.0748503,14.73308308,6.341767216,94.93,France,8,0,0,Summer,Medium,16.9,0.0,8.9,1
2026-05-24,Paris Orly,74.48,87.13,14.26409496,8.002994012,6.261100944,96.3,France,5,6,1,Spring,Medium,24.2,0.0,13.0,0
2024-05-31,Nice,61.69,75.74,18.14559387,15.42598039,2.719613478,91.86,France,5,4,0,Spring,Medium,18.7,0.1,15.5,1
2026-05-04,Paris Orly,74.77,84.5,11.79279279,8.140020263,3.652772529,96.83,France,5,0,0,Spring,Medium,14.5,14.3,8.3,0
2025-10-29,Nice,81.29,83.8,10.02301075,9.265492958,0.757517795,87.29,France,10,2,0,Autumn,Medium,14.4,5.6,10.9,0
2022-06-15,Paris Charles de Gaulle,51.9,67.91,24.93037975,18.52206915,6.408310595,95.56,France,6,2,0,Summer,Large,21.6,0.0,13.2,1
2022-03-09,Paris Charles de Gaulle,78.2,88.24,10.21348315,7.163687783,3.049795363,95.36,France,3,2,0,Spring,Large,7.0,0.0,16.4,0
2024-12-30,Nice,71.71,76.88,19.80263158,15.79375,4.008881579,95.65,France,12,0,0,Winter,Medium,8.0,0.0,8.8,1
2022-01-23,Paris Charles de Gaulle,80.27,89.92,11.28168889,6.027895668,5.253793221,96.92,France,1,6,1,Winter,Large,3.6,0.1,12.2,0
2023-12-07,Nice,79.22,86.93,16.57164502,9.443246187,7.128398834,90.7,France,12,3,0,Winter,Medium,7.7,0.0,13.6,1
2022-09-09,Paris Charles de Gaulle,39.71,58.0,32.01458671,24.05623349,7.958353218,96.73,France,9,4,0,Autumn,Large,16.1,12.0,29.1,1
2026-01-05,Paris Orly,22.14,38.41,51.45357143,38.37759662,13.07597481,89.62,France,1,0,0,Winter,Medium,-2.4,3.9,14.0,1
2025-02-04,Paris Orly,70.0,81.16,12.47,8.787439614,3.682560386,95.37,France,2,1,0,Winter,Medium,1.1,0.0,10.2,0
2026-04-29,Paris Charles de Gaulle,72.04,86.14,13.73668639,8.441753602,5.294932789,95.65,France,4,2,0,Spring,Large,16.6,0.0,24.1,0
2022-08-08,Nice,43.15,65.98,27.39596774,16.61459198,10.78137576,87.06,France,8,0,0,Summer,Medium,27.7,0.0,17.9,1
2022-04-26,Paris Orly,71.28,86.94,12.63321799,7.215750286,5.417467707,98.65,France,4,1,0,Spring,Medium,10.3,0.0,14.9,0
2022-10-19,Nice,73.42,79.87,17.47468354,12.51865828,4.956025263,91.57,France,10,2,0,Autumn,Medium,18.5,0.0,8.3,1
2024-06-21,Paris Charles de Gaulle,38.72,63.24,31.94614265,20.44683099,11.49931166,96.53,France,6,4,0,Summer,Large,17.1,8.3,14.8,1
2022-04-23,Paris Charles de Gaulle,55.83,72.74,21.51216137,14.19708183,7.315079537,97.62,France,4,5,1,Spring,Large,13.1,2.6,20.2,1
2026-01-08,Paris Charles de Gaulle,35.12,49.74,42.4550173,36.20017391,6.254843388,92.86,France,1,3,0,Winter,Large,4.3,7.9,30.0,1
2025-09-22,Nice,41.96,55.14,31.49411765,22.52599451,8.968123134,86.08,France,9,0,0,Autumn,Medium,21.7,33.8,21.1,1
2024-01-14,Paris Charles de Gaulle,44.06,62.24,27.96038251,22.1357538,5.82462871,95.2,France,1,6,1,Winter,Large,-2.0,0.0,12.7,1
2026-02-17,Paris Charles de Gaulle,71.92,81.48,14.71103896,9.583579235,5.127459726,96.88,France,2,1,0,Winter,Large,5.4,0.5,21.0,0
2022-05-16,Nice,51.82,73.43,20.92416667,13.49951691,7.424649758,88.8,France,5,0,0,Spring,Medium,18.8,0.0,10.5,1
2024-11-05,Paris Orly,62.15,75.81,19.71962617,17.21379845,2.505827719,89.16,France,11,1,0,Autumn,Medium,9.4,0.0,8.1,1
